name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Colombo, Western, Sri Lanka",2023-12-31,89.7,75.9,82.0,98.4,75.9,86.6,75.0,80.7,0.302,100.0,8.33,rain,0.0,0.0,41.2,16.1,45.3,1010.9,51.7,7.6,228.5,19.8,8.0,30.0,2023-12-31T06:21:40,2023-12-31T18:05:11,0.64,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"AVHP,43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-01-01,84.3,75.3,78.9,94.4,75.3,81.1,74.9,88.1,0.643,100.0,20.83,rain,0.0,0.0,26.6,13.9,36.0,1012.2,71.2,6.7,141.0,12.3,6.0,30.0,2024-01-01T06:22:06,2024-01-01T18:05:42,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2024-01-02,89.1,75.3,80.8,102.7,75.3,85.5,75.3,84.0,0.228,100.0,12.5,rain,0.0,0.0,19.5,12.8,48.6,1010.4,69.5,6.8,174.3,15.1,7.0,30.0,2024-01-02T06:22:32,2024-01-02T18:06:13,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-01-03,91.9,77.1,82.8,102.0,77.1,88.4,75.1,79.0,0.001,100.0,4.17,rain,0.0,0.0,15.2,10.3,32.6,1010.4,44.7,7.6,239.6,20.9,8.0,60.0,2024-01-03T06:22:57,2024-01-03T18:06:44,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2024-01-04,89.7,75.3,82.4,102.8,75.3,88.5,75.5,80.5,0.002,100.0,4.17,rain,0.0,0.0,12.3,8.1,18.8,1010.8,41.6,7.6,236.1,20.4,8.0,30.0,2024-01-04T06:23:21,2024-01-04T18:07:15,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-01-05,91.5,75.3,82.7,105.3,75.3,89.4,76.2,81.6,0.004,100.0,4.17,rain,0.0,0.0,16.8,8.1,13.0,1010.7,38.5,8.0,244.2,21.0,9.0,60.0,2024-01-05T06:23:45,2024-01-05T18:07:45,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-01-06,87.9,77.1,81.2,98.0,77.1,85.2,75.9,84.8,0.238,100.0,12.5,rain,0.0,0.0,12.3,7.7,26.0,1010.7,59.3,7.7,212.8,18.4,8.0,30.0,2024-01-06T06:24:08,2024-01-06T18:08:16,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2024-01-07,88.1,75.3,81.2,102.7,75.3,86.1,76.4,86.2,2.244,100.0,29.17,rain,0.0,0.0,15.4,6.9,21.5,1010.9,63.6,7.5,218.1,19.0,8.0,10.0,2024-01-07T06:24:30,2024-01-07T18:08:46,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-01-08,86.1,75.3,80.0,97.4,75.3,84.2,76.2,88.8,0.015,100.0,16.67,rain,0.0,0.0,12.8,5.8,62.6,1011.2,56.4,7.8,148.6,12.8,6.0,10.0,2024-01-08T06:24:52,2024-01-08T18:09:16,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-01-09,86.5,75.3,79.5,95.7,75.3,82.0,75.2,87.3,0.202,100.0,29.17,rain,0.0,0.0,23.9,12.8,51.8,1010.6,74.6,7.9,111.1,9.6,5.0,10.0,2024-01-09T06:25:13,2024-01-09T18:09:46,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-01-10,82.9,75.3,79.6,92.7,75.3,82.8,75.2,86.6,0.008,100.0,4.17,rain,0.0,0.0,21.3,10.3,41.5,1010.2,68.3,7.9,100.0,8.7,5.0,10.0,2024-01-10T06:25:33,2024-01-10T18:10:16,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-01-11,87.9,75.3,80.8,99.5,75.3,85.3,74.4,81.6,0.671,100.0,8.33,rain,0.0,0.0,22.6,13.9,42.6,1010.8,59.3,7.6,113.5,9.7,5.0,30.0,2024-01-11T06:25:53,2024-01-11T18:10:45,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-01-12,90.8,77.1,82.7,99.1,77.1,86.6,72.8,73.2,0.0,0.0,0.0,,0.0,0.0,24.2,16.1,43.3,1010.6,49.4,7.8,237.6,20.4,8.0,10.0,2024-01-12T06:26:12,2024-01-12T18:11:14,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2024-01-13,91.5,73.5,81.8,101.1,73.5,84.7,72.0,73.7,0.0,0.0,0.0,,0.0,0.0,24.2,12.8,40.2,1011.8,32.8,7.1,246.5,21.3,8.0,10.0,2024-01-13T06:26:30,2024-01-13T18:11:42,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-01-14,90.3,71.7,81.0,95.0,71.7,83.4,70.3,71.7,0.0,0.0,0.0,,0.0,0.0,23.9,13.9,41.8,1011.8,27.0,7.2,249.8,21.6,8.0,10.0,2024-01-14T06:26:47,2024-01-14T18:12:10,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-01-15,88.4,73.4,79.2,89.5,73.4,79.7,66.1,66.7,0.0,0.0,0.0,,0.0,0.0,30.4,17.2,36.5,1011.7,25.5,7.0,273.5,23.6,9.0,10.0,2024-01-15T06:27:03,2024-01-15T18:12:38,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-01-16,87.9,69.9,78.7,94.4,69.9,80.4,69.2,74.0,0.0,0.0,0.0,rain,0.0,0.0,15.4,10.3,20.1,1011.3,31.1,6.6,230.9,19.8,8.0,10.0,2024-01-16T06:27:18,2024-01-16T18:13:05,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2024-01-17,87.9,71.7,79.9,92.9,71.7,82.2,71.3,76.7,0.0,0.0,0.0,rain,0.0,0.0,14.8,8.6,357.6,1010.6,24.6,6.4,249.2,21.6,9.0,10.0,2024-01-17T06:27:33,2024-01-17T18:13:32,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,remote"
"Colombo, Western, Sri Lanka",2024-01-18,89.7,73.5,81.3,100.5,73.5,85.8,74.3,80.4,0.097,100.0,4.17,rain,0.0,0.0,13.9,8.8,325.0,1010.7,34.5,6.5,244.6,21.0,8.0,30.0,2024-01-18T06:27:46,2024-01-18T18:13:58,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-01-19,86.1,77.0,81.6,95.9,77.0,86.7,75.7,82.8,2.748,100.0,16.67,rain,0.0,0.0,13.0,9.2,337.7,1010.9,54.9,7.1,221.9,19.1,8.0,10.0,2024-01-19T06:27:59,2024-01-19T18:14:24,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-01-20,89.7,75.3,80.6,102.8,75.3,84.5,75.5,85.5,0.493,100.0,20.83,rain,0.0,0.0,16.8,8.9,22.8,1011.7,63.1,6.2,232.5,20.0,8.0,30.0,2024-01-20T06:28:11,2024-01-20T18:14:49,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2024-01-21,93.3,77.1,83.9,103.1,77.1,90.0,75.3,77.2,0.0,0.0,0.0,rain,0.0,0.0,12.5,8.1,33.7,1011.7,43.7,6.6,251.2,21.8,9.0,60.0,2024-01-21T06:28:22,2024-01-21T18:15:13,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-01-22,93.3,77.1,84.7,103.1,77.1,90.9,74.1,72.1,0.0,0.0,0.0,rain,0.0,0.0,16.6,13.9,52.4,1012.1,35.4,7.1,258.5,22.4,9.0,30.0,2024-01-22T06:28:32,2024-01-22T18:15:37,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-01-23,91.5,75.3,83.0,99.0,75.3,86.2,71.5,70.6,0.0,0.0,0.0,,0.0,0.0,19.9,11.4,36.4,1012.3,26.6,7.6,264.2,22.9,9.0,10.0,2024-01-23T06:28:41,2024-01-23T18:16:01,0.41,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43450099999,43467099999,remote,43466099999"
"Colombo, Western, Sri Lanka",2024-01-24,92.7,69.9,80.7,96.9,69.9,81.9,68.7,70.8,0.0,0.0,0.0,,0.0,0.0,16.3,10.3,34.5,1012.4,10.0,6.6,272.5,23.5,10.0,10.0,2024-01-24T06:28:49,2024-01-24T18:16:24,0.45,Clear,Clear conditions throughout the day.,clear-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-01-25,93.3,69.9,80.3,100.8,69.9,81.5,67.6,69.2,0.0,0.0,0.0,rain,0.0,0.0,15.9,13.9,43.7,1012.9,8.1,6.1,277.2,23.9,10.0,10.0,2024-01-25T06:28:56,2024-01-25T18:16:46,0.5,Clear,Clear conditions throughout the day.,clear-day,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-01-26,93.3,69.9,80.9,97.9,69.9,83.2,69.1,69.9,0.0,0.0,0.0,,0.0,0.0,21.0,11.4,30.5,1013.9,18.2,6.7,264.8,22.6,9.0,10.0,2024-01-26T06:29:02,2024-01-26T18:17:08,0.52,Clear,Clear conditions throughout the day.,clear-day,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-01-27,91.5,73.5,81.9,98.0,73.5,85.4,71.4,72.0,0.0,0.0,0.0,,0.0,0.0,22.8,11.4,27.2,1013.7,18.5,7.6,270.6,23.2,9.0,10.0,2024-01-27T06:29:07,2024-01-27T18:17:29,0.55,Clear,Clear conditions throughout the day.,clear-day,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-01-28,91.5,75.3,83.2,98.9,75.3,87.2,72.5,71.7,0.0,0.0,0.0,rain,0.0,0.0,25.7,15.0,30.3,1013.1,40.5,7.3,241.0,20.7,8.0,30.0,2024-01-28T06:29:11,2024-01-28T18:17:49,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,remote"
"Colombo, Western, Sri Lanka",2024-01-29,89.7,77.1,82.6,96.7,77.1,86.4,72.6,72.9,0.0,0.0,0.0,rain,0.0,0.0,23.7,16.1,37.4,1012.9,47.2,6.4,223.3,19.2,8.0,30.0,2024-01-29T06:29:14,2024-01-29T18:18:09,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,remote"
"Colombo, Western, Sri Lanka",2024-01-30,89.7,75.3,82.4,98.8,75.3,87.3,74.1,76.9,0.052,100.0,8.33,rain,0.0,0.0,23.5,11.4,21.9,1012.7,54.1,6.7,241.2,20.9,9.0,30.0,2024-01-30T06:29:17,2024-01-30T18:18:28,0.65,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-01-31,89.7,75.3,82.0,100.5,75.3,87.1,76.0,83.1,0.095,100.0,8.33,rain,0.0,0.0,13.4,8.1,18.9,1013.3,75.8,6.5,186.6,16.1,8.0,30.0,2024-01-31T06:29:18,2024-01-31T18:18:46,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-02-01,89.7,77.1,81.9,102.8,77.1,87.3,76.3,83.8,0.016,100.0,4.17,rain,0.0,0.0,17.9,9.2,2.5,1013.2,65.4,7.0,241.4,20.9,9.0,30.0,2024-02-01T06:29:18,2024-02-01T18:19:04,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43450099999,43467099999,43466099999"
"Colombo, Western, Sri Lanka",2024-02-02,89.7,73.5,81.7,102.8,73.5,87.5,75.5,82.8,0.171,100.0,4.17,rain,0.0,0.0,15.7,9.3,333.8,1012.8,34.8,6.6,257.7,22.4,9.0,30.0,2024-02-02T06:29:18,2024-02-02T18:19:21,0.75,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-02-03,91.5,75.3,83.2,105.4,75.3,90.3,76.8,82.4,0.097,100.0,4.17,rain,0.0,0.0,19.2,9.9,355.3,1012.5,30.2,5.4,262.1,22.7,9.0,30.0,2024-02-03T06:29:16,2024-02-03T18:19:37,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-02-04,93.3,73.5,82.7,102.8,73.5,88.1,74.3,77.2,0.0,0.0,0.0,rain,0.0,0.0,20.6,11.2,19.6,1013.8,49.6,6.7,247.7,21.3,9.0,30.0,2024-02-04T06:29:14,2024-02-04T18:19:52,0.81,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43450099999,43467099999,43466099999"
"Colombo, Western, Sri Lanka",2024-02-05,93.4,77.1,83.5,103.8,77.1,89.0,75.0,77.3,0.004,100.0,4.17,rain,0.0,0.0,16.3,9.2,33.0,1013.8,50.1,6.3,239.3,20.5,9.0,30.0,2024-02-05T06:29:10,2024-02-05T18:20:07,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,remote"
"Colombo, Western, Sri Lanka",2024-02-06,95.1,75.3,83.7,107.8,75.3,86.9,71.6,69.8,0.0,0.0,0.0,,0.0,0.0,22.4,11.4,42.3,1013.1,35.3,5.9,281.7,24.3,10.0,30.0,2024-02-06T06:29:06,2024-02-06T18:20:21,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,43450099999
"Colombo, Western, Sri Lanka",2024-02-07,91.5,73.5,81.7,98.9,73.5,85.2,71.2,71.7,0.0,0.0,0.0,,0.0,0.0,21.3,10.3,22.9,1013.3,25.4,5.7,255.6,22.1,9.0,30.0,2024-02-07T06:29:01,2024-02-07T18:20:35,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,43450099999
"Colombo, Western, Sri Lanka",2024-02-08,91.5,69.9,80.8,98.9,69.9,84.5,71.9,76.3,0.0,0.0,0.0,,0.0,0.0,20.6,11.6,70.9,1012.6,36.4,6.1,265.3,23.0,9.0,30.0,2024-02-08T06:28:54,2024-02-08T18:20:48,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,remote"
"Colombo, Western, Sri Lanka",2024-02-09,93.3,71.7,81.4,98.4,71.7,84.2,70.8,72.6,0.0,0.0,0.0,,0.0,0.0,17.9,12.8,59.6,1012.6,29.9,6.0,276.0,23.9,10.0,10.0,2024-02-09T06:28:47,2024-02-09T18:21:00,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,43450099999
"Colombo, Western, Sri Lanka",2024-02-10,95.1,71.7,82.5,98.6,71.7,84.3,68.2,65.5,0.0,0.0,0.0,,0.0,0.0,20.4,17.2,49.7,1013.5,13.0,6.1,276.0,24.0,10.0,10.0,2024-02-10T06:28:39,2024-02-10T18:21:11,0.0,Clear,Clear conditions throughout the day.,clear-day,"43450099999,remote"
"Colombo, Western, Sri Lanka",2024-02-11,95.1,71.7,82.6,99.4,71.7,84.9,69.8,68.2,0.0,0.0,0.0,,0.0,0.0,24.4,16.1,47.2,1013.5,17.9,5.4,278.0,24.2,10.0,10.0,2024-02-11T06:28:30,2024-02-11T18:21:22,0.05,Clear,Clear conditions throughout the day.,clear-day,43450099999
"Colombo, Western, Sri Lanka",2024-02-12,95.1,75.3,84.1,101.6,75.3,87.9,71.4,67.6,0.0,0.0,0.0,,0.0,0.0,24.4,16.1,38.9,1012.6,35.8,6.9,264.2,22.9,9.0,30.0,2024-02-12T06:28:20,2024-02-12T18:21:32,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,remote"
"Colombo, Western, Sri Lanka",2024-02-13,96.9,77.1,85.1,107.7,77.1,91.0,74.7,73.3,0.0,0.0,0.0,rain,0.0,0.0,26.6,16.1,41.0,1012.0,45.1,6.0,249.7,21.5,9.0,30.0,2024-02-13T06:28:10,2024-02-13T18:21:41,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,43450099999
"Colombo, Western, Sri Lanka",2024-02-14,93.3,78.9,84.5,107.8,78.9,92.2,75.9,76.6,0.0,0.0,0.0,rain,0.0,0.0,21.9,13.9,41.6,1011.5,47.4,6.1,254.5,22.0,8.0,30.0,2024-02-14T06:27:58,2024-02-14T18:21:50,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,43450099999
"Colombo, Western, Sri Lanka",2024-02-15,91.5,78.9,84.5,105.3,78.9,92.2,75.8,76.2,0.0,0.0,0.0,rain,0.0,0.0,20.1,16.1,40.2,1011.5,43.3,6.1,230.7,19.9,9.0,30.0,2024-02-15T06:27:46,2024-02-15T18:21:58,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,43450099999
"Colombo, Western, Sri Lanka",2024-02-16,91.5,77.1,82.6,102.9,77.1,87.7,74.4,77.1,0.0,0.0,0.0,rain,0.0,0.0,24.8,16.1,44.9,1011.5,39.8,6.3,265.2,22.9,9.0,30.0,2024-02-16T06:27:33,2024-02-16T18:22:05,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43450099999,remote"
"Colombo, Western, Sri Lanka",2024-02-17,96.9,77.1,85.6,107.7,77.1,90.9,73.7,70.2,0.0,0.0,0.0,rain,0.0,0.0,23.3,13.9,39.5,1010.7,34.9,5.9,263.8,22.8,9.0,30.0,2024-02-17T06:27:19,2024-02-17T18:22:12,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,43450099999
"Colombo, Western, Sri Lanka",2024-02-18,98.7,75.3,86.1,104.4,75.3,90.0,71.0,64.1,0.0,0.0,0.0,,0.0,0.0,19.2,12.8,45.9,1010.6,36.2,6.2,273.3,23.5,10.0,30.0,2024-02-18T06:27:04,2024-02-18T18:22:18,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-02-19,95.1,71.7,83.2,111.2,71.7,89.5,74.6,77.8,0.0,0.0,0.0,,0.0,0.0,20.4,9.2,40.2,1010.8,24.0,5.4,275.4,23.9,10.0,30.0,2024-02-19T06:26:48,2024-02-19T18:22:23,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,43450099999
"Colombo, Western, Sri Lanka",2024-02-20,93.3,75.3,83.6,105.4,75.3,90.2,75.7,79.1,0.0,0.0,0.0,,0.0,0.0,19.5,9.2,353.0,1011.1,26.2,5.8,276.6,23.9,9.0,30.0,2024-02-20T06:26:32,2024-02-20T18:22:28,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,43450099999
"Colombo, Western, Sri Lanka",2024-02-21,91.5,78.9,84.2,108.1,78.9,92.1,76.5,79.0,0.0,0.0,0.0,rain,0.0,0.0,19.0,9.2,217.2,1011.1,30.4,6.2,278.5,24.0,9.0,30.0,2024-02-21T06:26:15,2024-02-21T18:22:32,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,remote"
"Colombo, Western, Sri Lanka",2024-02-22,91.5,77.1,85.1,105.3,77.1,94.5,76.7,77.0,0.004,100.0,4.17,rain,0.0,0.0,20.4,10.3,245.8,1011.9,38.1,6.2,253.7,21.8,9.0,30.0,2024-02-22T06:25:57,2024-02-22T18:22:36,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,remote"
"Colombo, Western, Sri Lanka",2024-02-23,91.5,77.1,85.1,105.4,77.1,94.9,77.2,78.4,0.0,0.0,0.0,rain,0.0,0.0,20.6,10.3,230.6,1011.4,32.2,6.4,282.8,24.5,10.0,30.0,2024-02-23T06:25:39,2024-02-23T18:22:39,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,remote"
"Colombo, Western, Sri Lanka",2024-02-24,89.7,78.9,84.3,105.5,78.9,94.6,78.2,82.6,0.0,0.0,0.0,rain,0.0,0.0,17.7,6.9,284.2,1002.5,56.8,6.1,245.2,21.2,8.0,30.0,2024-02-24T06:25:20,2024-02-24T18:22:41,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"AVHP,43450099999"
"Colombo, Western, Sri Lanka",2024-02-25,91.5,75.3,83.5,105.3,75.3,91.2,77.3,83.0,0.0,0.0,0.0,rain,0.0,0.0,21.0,10.3,282.5,1009.2,28.4,5.6,266.7,22.8,9.0,30.0,2024-02-25T06:25:00,2024-02-25T18:22:43,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,remote"
"Colombo, Western, Sri Lanka",2024-02-26,98.7,77.1,86.5,107.9,77.1,93.5,74.5,69.9,0.0,0.0,0.0,rain,0.0,0.0,18.3,13.9,54.6,1008.7,43.3,6.3,259.9,22.4,9.0,30.0,2024-02-26T06:24:39,2024-02-26T18:22:45,0.56,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43450099999,43467099999,43486099999,remote"
"Colombo, Western, Sri Lanka",2024-02-27,96.9,80.7,87.4,107.7,86.4,94.3,73.1,64.7,0.0,0.0,0.0,,0.0,0.0,26.8,17.2,46.4,1009.0,34.9,6.3,256.0,22.0,9.0,60.0,2024-02-27T06:24:18,2024-02-27T18:22:45,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-02-28,96.9,78.5,85.7,103.8,78.5,90.0,71.7,65.5,0.0,0.0,0.0,,0.0,0.0,25.9,18.3,42.8,1001.0,28.3,7.6,268.3,23.0,9.0,60.0,2024-02-28T06:23:57,2024-02-28T18:22:46,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"AVHP,43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2024-02-29,96.9,75.3,85.1,105.4,75.3,91.0,73.0,69.6,0.0,0.0,0.0,,0.0,0.0,21.7,13.9,48.7,1009.9,38.6,6.2,271.7,23.6,9.0,30.0,2024-02-29T06:23:34,2024-02-29T18:22:46,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,remote"
"Colombo, Western, Sri Lanka",2024-03-01,96.9,77.1,86.2,103.8,77.1,90.9,72.1,65.5,0.0,0.0,0.0,rain,0.0,0.0,18.3,13.9,45.4,1011.0,58.7,6.1,266.3,23.0,10.0,30.0,2024-03-01T06:23:11,2024-03-01T18:22:45,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,43450099999
"Colombo, Western, Sri Lanka",2024-03-02,95.1,77.1,84.8,102.8,77.1,91.3,74.2,72.7,0.004,100.0,4.17,rain,0.0,0.0,19.0,10.3,6.2,1011.5,39.1,6.9,241.2,20.9,8.0,30.0,2024-03-02T06:22:48,2024-03-02T18:22:44,0.73,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"43450099999,remote"
"Colombo, Western, Sri Lanka",2024-03-03,91.5,75.3,83.5,105.3,75.3,91.0,76.2,79.6,0.0,0.0,0.0,,0.0,0.0,19.2,8.1,284.8,1002.6,25.9,5.9,272.7,23.5,9.0,30.0,2024-03-03T06:22:24,2024-03-03T18:22:43,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"AVHP,43450099999,remote"
"Colombo, Western, Sri Lanka",2024-03-04,93.3,75.3,83.1,103.7,75.3,87.2,74.3,77.2,0.0,0.0,0.0,,0.0,0.0,21.7,10.3,298.0,994.4,23.3,5.2,279.3,24.1,10.0,10.0,2024-03-04T06:22:00,2024-03-04T18:22:41,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"AVHP,43450099999"
"Colombo, Western, Sri Lanka",2024-03-05,91.5,73.5,82.0,102.9,73.5,86.9,73.8,77.8,0.0,0.0,0.0,,0.0,0.0,21.5,13.9,255.6,1011.2,25.3,5.4,281.9,24.4,10.0,10.0,2024-03-05T06:21:35,2024-03-05T18:22:38,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,43450099999
"Colombo, Western, Sri Lanka",2024-03-06,91.5,75.3,83.2,100.5,75.3,88.4,74.9,77.7,0.0,0.0,0.0,rain,0.0,0.0,17.7,6.9,326.7,1011.5,47.9,5.7,247.6,21.2,8.0,30.0,2024-03-06T06:21:10,2024-03-06T18:22:36,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,43450099999
"Colombo, Western, Sri Lanka",2024-03-07,91.5,75.3,83.4,100.8,75.3,88.8,74.8,77.0,0.0,0.0,0.0,rain,0.0,0.0,17.7,9.2,306.7,1002.4,29.3,6.0,230.4,19.9,8.0,30.0,2024-03-07T06:20:44,2024-03-07T18:22:33,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"AVHP,43450099999,remote"
"Colombo, Western, Sri Lanka",2024-03-08,91.5,77.1,84.1,100.8,77.1,90.8,75.3,76.2,0.0,0.0,0.0,rain,0.0,0.0,15.9,8.1,246.2,1011.5,36.6,6.1,257.3,22.1,9.0,30.0,2024-03-08T06:20:18,2024-03-08T18:22:29,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,remote"
"Colombo, Western, Sri Lanka",2024-03-09,93.3,73.5,83.5,103.1,73.5,89.0,74.2,75.2,0.0,0.0,0.0,,0.0,0.0,19.2,11.4,242.5,1011.1,31.7,5.9,289.2,25.2,10.0,10.0,2024-03-09T06:19:51,2024-03-09T18:22:25,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43486099999"
